filename,handle,filename2,.tif
ksrl_sc_ms23_L.2.2.tif,http://hdl.handle.net/10407/6143344752,ksrl_sc_ms23_L.2.2,.tif
ksrl_sc_ms23_L.2.3.tif,http://hdl.handle.net/10407/7406143393,ksrl_sc_ms23_L.2.3,.tif
ksrl_sc_ms23_L.2.4.tif,http://hdl.handle.net/10407/8703071726,ksrl_sc_ms23_L.2.4,.tif
ksrl_sc_ms23_L.2.5.tif,http://hdl.handle.net/10407/0000000012,ksrl_sc_ms23_L.2.5,.tif
ksrl_sc_ms23_L.2.6.tif,http://hdl.handle.net/10407/1296928348,ksrl_sc_ms23_L.2.6,.tif
ksrl_sc_ms23_L.2.7.tif,http://hdl.handle.net/10407/2593856682,ksrl_sc_ms23_L.2.7,.tif
ksrl_sc_ms23_L.2.8.tif,http://hdl.handle.net/10407/3890785016,ksrl_sc_ms23_L.2.8,.tif
ksrl_sc_ms23_L.2.9.tif,http://hdl.handle.net/10407/5187713349,ksrl_sc_ms23_L.2.9,.tif
ksrl_sc_ms23_L.3.1.tif,http://hdl.handle.net/10407/6450511989,ksrl_sc_ms23_L.3.1,.tif
ksrl_sc_ms23_L.3.2.tif,http://hdl.handle.net/10407/7747440323,ksrl_sc_ms23_L.3.2,.tif
ksrl_sc_ms23_L.3.3.tif,http://hdl.handle.net/10407/9044368658,ksrl_sc_ms23_L.3.3,.tif
ksrl_sc_ms23_L.3.4.tif,http://hdl.handle.net/10407/0341296944,ksrl_sc_ms23_L.3.4,.tif
ksrl_sc_ms23_W.1.1.tif,http://hdl.handle.net/10407/8259385718,ksrl_sc_ms23_W.1.1,.tif
ksrl_sc_ms23_W.1.10.tif,http://hdl.handle.net/10407/9556314051,ksrl_sc_ms23_W.1.10,.tif
ksrl_sc_ms23_W.1.11.tif,http://hdl.handle.net/10407/0853242337,ksrl_sc_ms23_W.1.11,.tif
ksrl_sc_ms23_W.1.12.tif,http://hdl.handle.net/10407/2150170672,ksrl_sc_ms23_W.1.12,.tif
ksrl_sc_ms23_W.1.13.tif,http://hdl.handle.net/10407/3447099006,ksrl_sc_ms23_W.1.13,.tif
ksrl_sc_ms23_W.1.14.tif,http://hdl.handle.net/10407/4744027340,ksrl_sc_ms23_W.1.14,.tif
ksrl_sc_ms23_W.1.15.tif,http://hdl.handle.net/10407/6040955673,ksrl_sc_ms23_W.1.15,.tif
ksrl_sc_ms23_W.1.16.tif,http://hdl.handle.net/10407/7303754314,ksrl_sc_ms23_W.1.16,.tif
ksrl_sc_ms23_W.1.17.tif,http://hdl.handle.net/10407/8600682648,ksrl_sc_ms23_W.1.17,.tif
ksrl_sc_ms23_W.1.2.tif,http://hdl.handle.net/10407/9897610983,ksrl_sc_ms23_W.1.2,.tif
ksrl_sc_ms23_W.1.3.tif,http://hdl.handle.net/10407/1194539269,ksrl_sc_ms23_W.1.3,.tif
ksrl_sc_ms23_W.1.4.tif,http://hdl.handle.net/10407/2491467603,ksrl_sc_ms23_W.1.4,.tif
ksrl_sc_ms23_W.1.5.tif,http://hdl.handle.net/10407/3788395937,ksrl_sc_ms23_W.1.5,.tif
ksrl_sc_ms23_W.1.6.tif,http://hdl.handle.net/10407/5085324270,ksrl_sc_ms23_W.1.6,.tif
ksrl_sc_ms23_W.1.7.tif,http://hdl.handle.net/10407/6348122910,ksrl_sc_ms23_W.1.7,.tif
ksrl_sc_ms23_W.1.8.tif,http://hdl.handle.net/10407/7645051244,ksrl_sc_ms23_W.1.8,.tif
ksrl_sc_ms23_W.1.9.tif,http://hdl.handle.net/10407/8941979579,ksrl_sc_ms23_W.1.9,.tif
ksrl_sc_ms23_W.2.1.tif,http://hdl.handle.net/10407/0238907865,ksrl_sc_ms23_W.2.1,.tif
ksrl_sc_ms23_W.2.2.tif,http://hdl.handle.net/10407/1535836199,ksrl_sc_ms23_W.2.2,.tif
ksrl_sc_ms23_W.2.3.tif,http://hdl.handle.net/10407/2832764533,ksrl_sc_ms23_W.2.3,.tif
ksrl_sc_ms23_W.4.1.tif,http://hdl.handle.net/10407/4129692866,ksrl_sc_ms23_W.4.1,.tif
ksrl_sc_ms23_W.4.2.tif,http://hdl.handle.net/10407/5392491506,ksrl_sc_ms23_W.4.2,.tif
ksrl_sc_ms23_W.4.3.tif,http://hdl.handle.net/10407/6689419840,ksrl_sc_ms23_W.4.3,.tif
ksrl_sc_ms23_W.5B.1.tif,http://hdl.handle.net/10407/7986348175,ksrl_sc_ms23_W.5B.1,.tif
ksrl_sc_ms23_W.5C.1.tif,http://hdl.handle.net/10407/9283276509,ksrl_sc_ms23_W.5C.1,.tif
ksrl_sc_ms23_W.5C.2.tif,http://hdl.handle.net/10407/0580204794,ksrl_sc_ms23_W.5C.2,.tif
ksrl_sc_ms23_W.5D.1.tif,http://hdl.handle.net/10407/1877133128,ksrl_sc_ms23_W.5D.1,.tif
ksrl_sc_ms23_W.5D.2.tif,http://hdl.handle.net/10407/3174061461,ksrl_sc_ms23_W.5D.2,.tif
ksrl_sc_ms23_W.5E.1.tif,http://hdl.handle.net/10407/4436860103,ksrl_sc_ms23_W.5E.1,.tif
ksrl_sc_ms23_W.5E.2.tif,http://hdl.handle.net/10407/5733788437,ksrl_sc_ms23_W.5E.2,.tif
ksrl_sc_ms23_W.5F.1.tif,http://hdl.handle.net/10407/7030716772,ksrl_sc_ms23_W.5F.1,.tif
ksrl_sc_ms23_W.5F.2.tif,http://hdl.handle.net/10407/8327645106,ksrl_sc_ms23_W.5F.2,.tif
ksrl_sc_ms23_W.5F.3.tif,http://hdl.handle.net/10407/9624573440,ksrl_sc_ms23_W.5F.3,.tif
ksrl_sc_ms23_W.5F.4.tif,http://hdl.handle.net/10407/0921501724,ksrl_sc_ms23_W.5F.4,.tif
ksrl_sc_ms23_W.5X.1.tif,http://hdl.handle.net/10407/2218430057,ksrl_sc_ms23_W.5X.1,.tif
ksrl_sc_ms23_W.5X.2.tif,http://hdl.handle.net/10407/3481228699,ksrl_sc_ms23_W.5X.2,.tif
ksrl_sc_ms23_W.5X.3.tif,http://hdl.handle.net/10407/4778157033,ksrl_sc_ms23_W.5X.3,.tif
ksrl_sc_ms23_W.5X.4.tif,http://hdl.handle.net/10407/6075085368,ksrl_sc_ms23_W.5X.4,.tif
ksrl_sc_ms23_W.5X.5.tif,http://hdl.handle.net/10407/7372013702,ksrl_sc_ms23_W.5X.5,.tif
ksrl_sc_ms23_W.5X.6.tif,http://hdl.handle.net/10407/8668942036,ksrl_sc_ms23_W.5X.6,.tif
ksrl_sc_ms23_W.5X.7.tif,http://hdl.handle.net/10407/9965870369,ksrl_sc_ms23_W.5X.7,.tif
ksrl_sc_ms23_W.6.1.tif,http://hdl.handle.net/10407/1262798653,ksrl_sc_ms23_W.6.1,.tif
ksrl_sc_ms23_W.6.10.tif,http://hdl.handle.net/10407/2525597294,ksrl_sc_ms23_W.6.10,.tif
ksrl_sc_ms23_W.6.11.tif,http://hdl.handle.net/10407/3822525628,ksrl_sc_ms23_W.6.11,.tif
ksrl_sc_ms23_W.6.12.tif,http://hdl.handle.net/10407/5119453963,ksrl_sc_ms23_W.6.12,.tif
ksrl_sc_ms23_W.6.13.tif,http://hdl.handle.net/10407/6416382297,ksrl_sc_ms23_W.6.13,.tif
ksrl_sc_ms23_W.6.14.tif,http://hdl.handle.net/10407/7713310631,ksrl_sc_ms23_W.6.14,.tif
ksrl_sc_ms23_W.6.15.tif,http://hdl.handle.net/10407/9010238964,ksrl_sc_ms23_W.6.15,.tif
ksrl_sc_ms23_W.6.16.tif,http://hdl.handle.net/10407/0273037557,ksrl_sc_ms23_W.6.16,.tif
ksrl_sc_ms23_W.6.17.tif,http://hdl.handle.net/10407/1569965890,ksrl_sc_ms23_W.6.17,.tif
ksrl_sc_ms23_W.6.18.tif,http://hdl.handle.net/10407/2866894224,ksrl_sc_ms23_W.6.18,.tif
ksrl_sc_ms23_W.6.19.tif,http://hdl.handle.net/10407/4163822559,ksrl_sc_ms23_W.6.19,.tif
ksrl_sc_ms23_W.6.2.tif,http://hdl.handle.net/10407/5460750893,ksrl_sc_ms23_W.6.2,.tif
ksrl_sc_ms23_W.6.20.tif,http://hdl.handle.net/10407/6757679227,ksrl_sc_ms23_W.6.20,.tif
ksrl_sc_ms23_W.6.3.tif,http://hdl.handle.net/10407/8054607560,ksrl_sc_ms23_W.6.3,.tif
ksrl_sc_ms23_W.6.4.tif,http://hdl.handle.net/10407/9317406202,ksrl_sc_ms23_W.6.4,.tif
ksrl_sc_ms23_W.6.5.tif,http://hdl.handle.net/10407/0614334486,ksrl_sc_ms23_W.6.5,.tif
ksrl_sc_ms23_W.6.6.tif,http://hdl.handle.net/10407/1911262820,ksrl_sc_ms23_W.6.6,.tif
ksrl_sc_ms23_W.6.7.tif,http://hdl.handle.net/10407/3208191155,ksrl_sc_ms23_W.6.7,.tif
ksrl_sc_ms23_W.6.8.tif,http://hdl.handle.net/10407/4505119489,ksrl_sc_ms23_W.6.8,.tif
ksrl_sc_ms23_W.6.9.tif,http://hdl.handle.net/10407/5802047823,ksrl_sc_ms23_W.6.9,.tif
ksrl_sc_ms23_YA.1.1.tif,http://hdl.handle.net/10407/7952218481,ksrl_sc_ms23_YA.1.1,.tif
ksrl_sc_ms23_YA.1.2.tif,http://hdl.handle.net/10407/9215017123,ksrl_sc_ms23_YA.1.2,.tif
ksrl_sc_ms23_YA.1.3.tif,http://hdl.handle.net/10407/0511945407,ksrl_sc_ms23_YA.1.3,.tif
ksrl_sc_ms23_YA.1.4.tif,http://hdl.handle.net/10407/1808873741,ksrl_sc_ms23_YA.1.4,.tif
ksrl_sc_ms23_YA.1.5.tif,http://hdl.handle.net/10407/3105802076,ksrl_sc_ms23_YA.1.5,.tif
ksrl_sc_ms23_YA.1.6.tif,http://hdl.handle.net/10407/4402730410,ksrl_sc_ms23_YA.1.6,.tif
ksrl_sc_ms23_YA.1.7.tif,http://hdl.handle.net/10407/5699658744,ksrl_sc_ms23_YA.1.7,.tif
ksrl_sc_ms23_YA.1.8.tif,http://hdl.handle.net/10407/6996587077,ksrl_sc_ms23_YA.1.8,.tif
ksrl_sc_ms23_D.6.1c_001.tif,http://hdl.handle.net/10407/6655290148,ksrl_sc_ms23_D.6.1c,.tif
ksrl_sc_ms23_D.6.0.tif,http://hdl.handle.net/10407/6655290148,,
ksrl_sc_ms23_D.6.1_003.tif,http://hdl.handle.net/10407/5665529050,,
ksrl_sc_ms23_D.6.2_002.tif,http://hdl.handle.net/10407/9863481289,,
ksrl_sc_ms23_D.6.5a_001.tif,http://hdl.handle.net/10407/4095563172,,
